name,name_en,amenity,building,healthcare,healthca_1,operator_t,capacity_p,addr_full,addr_city,source,name_ro,osm_id,osm_type,longitude,latitude
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,3946658351,nodes,23.5506897,46.7580353
Cromavet,,pharmacy,,pharmacy,,,,,,,,9369409103,nodes,23.5403983,46.7588047
,,pharmacy,,pharmacy,,,,,Cluj-Napoca,,,3226125322,nodes,23.5689633,46.7649081
Farmacia Ducfarm,,pharmacy,,pharmacy,,,,,,,,10629417104,nodes,23.5491573,46.7672724
Dr. Caloianu Monica,,dentist,,dentist,,,,,,,,10638196379,nodes,23.550677,46.767055
Adi Ali Farm,,pharmacy,,,,,,,,,,3267052766,nodes,22.3883984,47.0299952
,,pharmacy,,pharmacy,,,,,,,,5749452786,nodes,22.4912094,46.6809438
,,,,doctor,family_medicine,,,,,,,5749452785,nodes,22.4912297,46.681167
Policlinica Alesd,,hospital,,hospital,,,,,Alesd,,,4087862248,nodes,22.3970455,47.0600875
,,pharmacy,,pharmacy,,,,,,,,1686065768,nodes,23.719492,46.3105035
Adonis Farm,,pharmacy,,pharmacy,,,,,Aiud,data.gov.ro,,3373589946,nodes,23.7193364,46.3104288
Farmacia Sfantul Iacob,,pharmacy,,pharmacy,,,,,Aiud,data.gov.ro,,3373589959,nodes,23.719654,46.3108642
Farmacia Ciortea,,pharmacy,,,,,,,Aiud,data.gov.ro,,3373589952,nodes,23.7159797,46.3102477
Farmacia Sfantul Matei,,pharmacy,,,,,,,Aiud,data.gov.ro,,3373589960,nodes,23.7186158,46.3091361
Remedia,,pharmacy,,pharmacy,,,,,,,,1686065763,nodes,23.7182716,46.3084228
Kalmus,,pharmacy,,,,,,,,,,1100664092,nodes,23.7291507,46.3095274
Farmacia Delphinium,,pharmacy,,,,,,,,,,3680033610,nodes,22.7157973,46.1747164
Farmacia Remedia,,pharmacy,,pharmacy,,,,,,,,5328726621,nodes,23.9239965,46.0989055
Farmacia Mara,,pharmacy,,,,,,,,,,2102485879,nodes,22.399768,46.5919771
Farmacia Coleus,,pharmacy,,,,,,,Blaj,data.gov.ro,,3373647817,nodes,23.9279839,46.1807187
Spitalul Municipal Blaj,,hospital,,,,,,,,,,2101931445,nodes,23.9247694,46.1791954
Farma Elixirum,,pharmacy,,,,,,"STRADA EROILOR, BL. 41, AP. 6",Blaj,data.gov.ro,,3373647815,nodes,23.913198,46.179845
Help Net,,pharmacy,,pharmacy,,,,,,,,9946743648,nodes,25.0541818,46.5813625
Macaveideak,,pharmacy,,,,,,,Aiud,data.gov.ro,,3373589967,nodes,23.7167424,46.3048174
FARMACIA RICHTER,,pharmacy,,pharmacy,,,,,Prejmer,,,10017682986,nodes,25.7738326,45.7229945
Plafar Prejmer,Pharmacy,pharmacy,,pharmacy,,,,,,,Plafar Prejmer,2541465888,nodes,25.7720715,45.7193362
Catena,,pharmacy,,pharmacy,,,,,,,,2088380465,nodes,25.6838641,45.7137067
Help Net,,pharmacy,,pharmacy,,,,,,,,9867431352,nodes,25.683937,45.7137058
SC Alchimeea Farm SRL,,pharmacy,,pharmacy,,,,,Harman,,,9951456259,nodes,25.6851842,45.7196932
EvoFarm,,pharmacy,,pharmacy,,,,,,,,9956425095,nodes,25.8581261,45.6982161
,,pharmacy,,pharmacy,,,,,,,,9956425084,nodes,25.8508405,45.7018078
Dr. Chiorean Bogdan,,dentist,,dentist,,,,,,,,5586485981,nodes,23.786439,46.5690967
Farmacia Dona,,pharmacy,,,,,,,Blaj,,,3362890443,nodes,23.914734,46.176945
Farmacia Humanitas,,pharmacy,,,,,,,Blaj,data.gov.ro,,3373647819,nodes,23.9182859,46.176796
Farmacia Hypocrate,,pharmacy,,,,,,,,,,2370316948,nodes,23.921787,46.176654
,,pharmacy,,,,,,,,,,2101883994,nodes,23.9097146,46.1760905
Farmacia Coleus,,pharmacy,,,,,,,,,,2101787448,nodes,23.9255768,46.1775146
Euro Farm,,pharmacy,,pharmacy,,,,,,,,8274205229,nodes,23.5827383,46.0833588
Dr. Max,,pharmacy,,pharmacy,,,,,,,,11166434361,nodes,23.5949249,46.0860331
CABINET DR BELU,,doctors,,,,,,,,,,5472586933,nodes,26.841624,45.151572
Farmacia Dona,,pharmacy,,pharmacy,,,,,Buzau,,,3732544547,nodes,26.8166038,45.1601186
Sensiblu,,pharmacy,,pharmacy,,,,,Buzau,,,3704278670,nodes,26.8141895,45.164099
Maxi Farma,,pharmacy,,,,,,,,,Maxi Farma,4485459993,nodes,26.7954648,45.1542529
Medimfarm,,pharmacy,,,,,,,Buzau,,,4023852663,nodes,26.7960942,45.1540138
Medicfarm,,pharmacy,,,,,,,,,Medicfarm,4481178996,nodes,26.7965864,45.153472
Farmacie,,pharmacy,,,,,,,,,,4033329206,nodes,26.8164822,45.1608603
Rihter,,pharmacy,,,,,,,,,Rihter,4481455592,nodes,26.836153,45.1517001
Farm alex,,pharmacy,,,,,,,,,Farm alex,4481458189,nodes,26.832773,45.1515187
Cabinet Stomatologic Doctor Onet Maria,,dentist,,,,,,,,,,4037022379,nodes,26.8150199,45.157557
Cabinet obstetrica ginecologie Suteu,,clinic,,,,,,,,,Cabinet obstetrica ginecologie Suteu,5162699522,nodes,26.8120874,45.1597146
Centru Comunitar Sanitar Vacareni,,clinic,,clinic,general,,,,,,,11079336598,nodes,28.1912147,45.3302695
Farmacie,,pharmacy,,pharmacy,,,,,,,,11041692911,nodes,28.1972267,45.3258589
Punct de Asistenta cu Medicamente,,doctors,,,,,,,Crisan,,,3874850761,nodes,29.3937264,45.1740416
Farmacity,,pharmacy,,pharmacy,,,,,,,,5351668356,nodes,28.7861088,45.1728274
Farmacity,,pharmacy,,pharmacy,,,,,,,,5351668357,nodes,28.7861019,45.1727708
Cabinet Medical,,hospital,,hospital,,,,,,,,10132869809,nodes,27.1266025,45.71269
FizioLife - Recuperare,,hospital,,hospital,physiotherapy;kinesitherapy;orthopaedics,,,,Campineanca,,,6505906993,nodes,27.1247702,45.7253265
Hipocrate,,pharmacy,,,,,,,,,,1561635582,nodes,25.7988154,45.8642059
Maxi Drogherie,,pharmacy,,pharmacy,,,,,,,,3806780018,nodes,26.8199227,45.1516933
Drogherie,,pharmacy,,pharmacy,,,,,,,,3703771060,nodes,26.8202425,45.1511779
Farmacie Veterinara,,pharmacy,,,,,,,,,,3792024184,nodes,26.8203541,45.1507023
Siro Dent,,clinic,,clinic,stomatology;dentist,,,,,,,9610390182,nodes,26.8210249,45.1518754
Vitafarm,,pharmacy,,,,,,,,,Vitafarm,4481306307,nodes,26.8219378,45.1514957
Farmacie Veterinara,,pharmacy,,pharmacy,,,,,Buzau,,,3834120049,nodes,26.8160103,45.1561091
Maxi Farma,,pharmacy,,,,,,,,,Maxi Farma,4485495689,nodes,26.8144836,45.147864
Farmacie,,pharmacy,,,,,,,,,,4030634754,nodes,26.8135083,45.1475534
Clinica Medicala Razedent,,clinic,,clinic,dental;oral_&_maxillofacial_surgery,private,,,Buzau,,,10221026743,nodes,26.8159525,45.1534908
Farmacia Medimfarm,,pharmacy,,,,,,,Buzau,,,4026069774,nodes,26.8178823,45.153652
Maxi Pharma,,pharmacy,,,,,,,,,,3685249152,nodes,26.8192024,45.1527617
Dr. Max,,pharmacy,,pharmacy,,,,,Buzau,,,3703772483,nodes,26.819533,45.1522362
Clinica Medicard,,clinic,,clinic,cardiology;neurology;endocrinologie;diabetology,,,,Buzau,,,4036787810,nodes,26.8187736,45.1522721
Dr. Max,,pharmacy,,pharmacy,,,,,,,,3685751404,nodes,26.8215622,45.1532915
Dr. Max,,pharmacy,,pharmacy,,,,,,,,3685249154,nodes,26.8206594,45.1528099
Dona 48,,pharmacy,,,,,,,,,,4481265791,nodes,26.8200801,45.152861
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,4036787813,nodes,26.8198934,45.1527989
CLINICA SF MARIA,,clinic,,,,,,,,,,4896757686,nodes,26.8043961,45.1464831
Spitalul Judetean De Urgenta Buzau,,hospital,,,,,,,Buzau,,,338144308,nodes,26.8011952,45.150578
Dona Stadionului,,pharmacy,,,,,,,,,Dona Stadionului,4481178997,nodes,26.801911,45.1507258
Sanimex,,pharmacy,,,,,,,,,Sanimex,4481178995,nodes,26.8020699,45.1510452
Iris pharm,,pharmacy,,pharmacy,,,,,,,Iris pharm,4481408199,nodes,26.830478,45.1828764
Actium M.g.,,pharmacy,,,,,,,,,,6579666187,nodes,27.0083599,44.6236851
Farmacie Smeeni,,pharmacy,,pharmacy,,,,,,,,9830455044,nodes,26.8612062,44.9961091
Spitalul de Boli Cronice Smeeni,,hospital,,hospital,,,,,,,,9830298114,nodes,26.8607234,44.9966222
Spitalul Orasenesc Lehliu-Gara,,hospital,,,,,,,,,,2393651727,nodes,26.8523331,44.4424731
CATENA,,pharmacy,,,,,,,,,,7811804085,nodes,26.8515617,44.440488
DentExpert Trend Buzau,,dentist,,dentist,dentist,,,,Buzau,,,9589483375,nodes,26.8153514,45.1518005
Farmacia DONA,,pharmacy,,,,,,,,,,3682431501,nodes,26.8432084,45.1515343
Farmacie,,pharmacy,,pharmacy,,,,,Surdila-Gaiseanca,,,5795343242,nodes,27.3203743,45.0842238
Spitalul Macin,,hospital,,hospital,,,,,,,,3014312707,nodes,28.135514,45.2456181
Farmacia Unika,,pharmacy,,pharmacy,,,,,,,,11044365218,nodes,28.1323602,45.2461736
Farmacie Largu,,pharmacy,,pharmacy,,,,,,,,9826994972,nodes,27.1389175,44.9755913
Farmacia Alex,,pharmacy,,,,,,,,,,3725031200,nodes,27.217153,44.9641083
Cristyle Pharmacy,,pharmacy,,pharmacy,,,,,,,,3725031197,nodes,27.2179539,44.9620727
Farmacia Catena,,pharmacy,,pharmacy,,,,,Luciu,,,9827005020,nodes,27.0777873,44.9717078
CMI Burlan Gabriela,,doctors,,doctor,,,,,,,,9827005022,nodes,27.0776221,44.9717959
Farmacia EvoFarm,,pharmacy,,pharmacy,,,,,,,,9825931890,nodes,26.8799929,45.1612225
Farmacie,,pharmacy,,,,,,,,,,9942868734,nodes,29.1655813,45.0369377
Farmacie,,pharmacy,,,,,,,,,,9942867656,nodes,29.1650537,45.0379204
,,pharmacy,,pharmacy,,,,,,,,531637747,nodes,28.0096365,45.415559
Skin doctor Ursoiu,,doctors,,,,,,,,,,2134951929,nodes,28.0430774,45.4291728
MYOSOTIS,,pharmacy,,pharmacy,,,,,,,,10763086508,nodes,28.0396884,45.4255537
,,pharmacy,,,,,,,,,,6722618487,nodes,28.0471948,45.4276468
Doctor Pediatru Baciu Ginel,,clinic,,,,,,,,,,2161363186,nodes,28.046956,45.428209
Myosotis,,pharmacy,,pharmacy,,,,,,,,10675844622,nodes,28.0473977,45.4285644
Ginseng,,pharmacy,,,,,,,,,,2161378451,nodes,28.0476132,45.4285141
Cabinet radiologie - radiografii dentare,,dentist,,dentist,radiology,,,,Galati,,,9899471688,nodes,28.049624,45.4297234
Cabinet obstetrica ginecologie,,doctors,,doctor,gynaecology,,,,,,,10739121690,nodes,28.0496023,45.4319741
Dispensar Tulucesti,,hospital,,hospital,,,,,,,,2146387093,nodes,28.0477768,45.5687492
Centrul de nefrologie si dializa,,clinic,,,,,,,,,,2128987380,nodes,28.0224136,45.4246525
Dispensar Policlinic Militar cu Stationar BZ,,doctors,,,,,,,,,,4235620390,nodes,26.8160608,45.1484968
Medicer,,pharmacy,,,,,,,,,,3685425458,nodes,26.817112,45.1502937
Policlinica Militara Buzau,,hospital,,,,,,,Buzau,,,3810884337,nodes,26.8159636,45.1482672
Multimedica,,,,physiotherapist,,,,,Galati,,,4488446104,nodes,28.0359017,45.4445072
Policlinica 23 August,,hospital,,,,,,,,,,3682117561,nodes,26.8102742,45.1522065
Policlinica Nicolae Titulescu,,hospital,,,,,,,,,,3682117563,nodes,26.8099705,45.1520898
,,pharmacy,,,,,,,,,,1885335297,nodes,28.0225319,45.4164077
Pharmacy Chiriac,,pharmacy,,,,,,,,,,1881020531,nodes,28.0193515,45.4306651
Myosotis,,pharmacy,,,,,,,,,,6525199685,nodes,28.0192506,45.4305443
Romar,,pharmacy,,,,,,,,,,6525454286,nodes,28.0227579,45.4312743
Pro Vita,,pharmacy,,pharmacy,,,,,Focsani,,,619343575,nodes,27.1838928,45.7017177
Farmacie,,pharmacy,,pharmacy,,,,,,,,10132882677,nodes,27.1266823,45.7116374
Cabinet medical Psihomedicus Clinic,,hospital,,hospital,psychiatry,,,,Focsani,,,8911007856,nodes,27.1825962,45.6961611
Dm,,pharmacy,,pharmacy,,,,,,,,6293987024,nodes,27.1838222,45.6970089
CMI. Dr. Gavrilita Maxim,,doctors,,doctor,urology,,,,,,,10776484033,nodes,27.1816044,45.6893569
Sensiblu,,pharmacy,,,,,,,,,,2161403660,nodes,28.0234852,45.4365713
FARMACIA BIONATURA,,pharmacy,,,,,,,,,,4310049677,nodes,28.0225684,45.443526
,,pharmacy,,,,,,,,,,980239522,nodes,28.0263783,45.4460349
,,pharmacy,,,,,,,,,,353969954,nodes,28.0240045,45.4510847
Elixir,,pharmacy,,,,,,,,,,353969926,nodes,28.0258738,45.4502691
InterBeauty Clinic,InterBeauty Clinic,clinic,,,,,,,,,InterBeauty Clinic,4417554791,nodes,28.0248483,45.4318306
Centrul medical Irina,,doctors,,,,,,,Galati,,,979288999,nodes,28.0226275,45.4458256
Romar Medical,,clinic,,,,,,,,,,6525454288,nodes,28.0236998,45.4453704
Ceradent,,dentist,,,,,,,,,,6525454188,nodes,28.0238452,45.4456097
Farmmarc,,pharmacy,,pharmacy,,,,,,,,6580442812,nodes,27.8251908,44.4112355
,,pharmacy,,,,,,,,,,980152541,nodes,28.0278859,45.4452032
Ok medical,,pharmacy,,,,,,,,,,8587077217,nodes,28.0316749,45.4517723
Medinvest Spital,,hospital,,hospital,,,,,Maracineni,,,11115786185,nodes,26.832621,45.1854208
Farmacia Catena,,pharmacy,,,,,,,Buzau,,,4023852658,nodes,26.8175858,45.1508528
Medimfarm,,pharmacy,,pharmacy,,,,,Buzau,,,10816170999,nodes,26.7975398,45.1531007
Centrul Medical Irina,,doctors,,,,,,,,,,352824031,nodes,28.0551212,45.4374706
OPTOTAVI Optics,,,,optometrist,,,,,,,,6878557437,nodes,28.0561427,45.4381134
HelpNet,,pharmacy,,,,,,,,,,7811804086,nodes,26.8523151,44.4419235
,,pharmacy,,,,,,,,,,3051967558,nodes,27.3136624,44.6211621
CABINET MEDICAL CARDIOLOGIE DR. BUCATANSCHI,,clinic,,,,,,,,,,4270186991,nodes,28.0554914,45.4308284
Farmacia Myosotis,,pharmacy,,,,,,,,,,616393653,nodes,28.0551185,45.432308
Avant Medica,,clinic,,,,,,,,,,2161391507,nodes,28.0549276,45.4356422
Romar,,doctors,,,,,,,,,,352824027,nodes,28.0546359,45.4348616
Catena,,pharmacy,,pharmacy,,,,,Brasov,,,4149834808,nodes,25.6207229,45.6585449
Farmacie Veterinara,,pharmacy,,,,,,,,,,530870064,nodes,28.0120421,45.4134777
Medimfarm,,pharmacy,,pharmacy,,,,,Galati,https://westnordost.de/p/112056.jpg,,9588863489,nodes,28.0092598,45.4148542
Esculap,,pharmacy,,,,,,,,,,530208769,nodes,28.0099577,45.4143448
Cabinet medical Dr. Incze Reka,,doctors,,doctor,,,,,Bodoc,,,10538566658,nodes,25.8534427,45.9544204
,,pharmacy,,,,,,,,,,339072812,nodes,28.0283332,45.4411054
Top Farm,,pharmacy,,pharmacy,,,,,,,,4050088027,nodes,25.7592387,46.9638946
Dispensar,,hospital,,hospital,,,,,,,,3985678173,nodes,26.4480918,44.2873396
Spital copii,,hospital,,hospital,,,,,,,,1345301771,nodes,25.8971132,47.5562037
Cabinet Medical de Medicina Generala,,,,centre,,,,,,,,5674662806,nodes,25.7589613,46.963587
Clinica Sante,,,,laboratory,,,,,,,,9889835770,nodes,25.6229996,45.6571786
Bioclinica,,,,laboratory,,,,,,,,9889835767,nodes,25.6225876,45.6565336
Farmacia veterinara Agrobiovet,,pharmacy,,pharmacy,,,,,,,,5744353021,nodes,22.3487966,46.6657911
,,pharmacy,,,,,,,,,,2360844902,nodes,27.6959043,44.0664991
Extra Pharm,,pharmacy,,,,,,,,,,2360844901,nodes,27.698679,44.0647931
Clinica Borosnyay,,clinic,,centre,dentist;paediatrics;cardiology;urology;gynaecology;internal;orthopaedics;neurology;general;dermatology,,,,Gheorgheni,,,6660203195,nodes,25.585949,46.7215932
Catena,,pharmacy,,pharmacy,,,,,Eforie Nord,,,6684066871,nodes,28.6330561,44.0666796
Farmacia DONA,,pharmacy,,,,,,,,,,3684668665,nodes,26.8116159,45.1455764
Hapites farmacie,,pharmacy,,,,,,,,,Hapites farmacie,4481241390,nodes,26.8118616,45.145692
Farmacie,,pharmacy,,,,,,,,,,4030634736,nodes,26.8117751,45.1457398
Farmacia Crang,,pharmacy,,,,,,,,,,3700777203,nodes,26.8049958,45.1468906
Catena,,pharmacy,,,,,,,,,,3709405011,nodes,26.8044639,45.1471402
Mediconst,,clinic,,clinic,,,,,Constanta,,,4272203489,nodes,28.6373749,44.1889734
Beneva,,pharmacy,,,,,,,,,,11173617774,nodes,28.6329192,44.0669629
Policlinica cu plata,,hospital,,,,,,,Eforie Nord,,,463458166,nodes,28.6329782,44.0669098
Farmacie,,pharmacy,,pharmacy,,,,,,,,6814030090,nodes,28.2137046,43.8181369
Health Farm,,pharmacy,,,,,,,,,,4064691557,nodes,28.2131735,43.8183901
Popescu Cosmin,,dentist,,,,,,,,,,10781582107,nodes,28.2343379,43.89401
,,pharmacy,,,,,,,,,,2954745225,nodes,28.5712897,43.7531231
Santa Farm,,pharmacy,,,,,,,,,,2296028335,nodes,28.5734603,43.807583
2 Na Farm,,pharmacy,,pharmacy,,,,,,,,6579663091,nodes,28.5373817,43.7985806
Cabinete Medicale,,hospital,,,,,,,,,,1214782244,nodes,28.5775541,43.7866452
Optica Medicala,,hospital,,hospital,ophthalmology,,,,Mangalia,,,5877914746,nodes,28.5820889,43.8108015
Panaceea,,pharmacy,,,,,,,,,,2323219204,nodes,28.5835072,43.8121928
Farmacia Sensiblu,,pharmacy,,,,,,,Buzau,,,4023815945,nodes,26.8102961,45.1437089
,,pharmacy,,pharmacy,,,,,Sag,,,2935196932,nodes,22.781441,47.0768355
Farmacie,,pharmacy,,,,,,,,,,2089915293,nodes,23.386823,46.7551828
Dispensar,,doctors,,,,,,,,,,356847696,nodes,28.5713756,43.750824
,,pharmacy,,,,,,,,,,786858287,nodes,28.5736712,43.753549
,,dentist,,dentist,,,,,,,,3838471731,nodes,28.6243217,44.2124796
,,pharmacy,,pharmacy,,,,,,,,3216987734,nodes,28.6245786,44.2125232
Minifarm,,pharmacy,,pharmacy,,,,,,,,8335779735,nodes,28.5980875,44.2203239
Minifarm,,pharmacy,,pharmacy,,,,,,,,9962461362,nodes,28.6466786,44.2086366
,,pharmacy,,,,,,,,,,3583488060,nodes,25.8215577,47.8092962
,,pharmacy,,pharmacy,,,,,,,,3811801219,nodes,28.601748,44.2311843
,,pharmacy,,,,,,,Mamaia,,,2963118560,nodes,28.6220861,44.2451081
Heliofarm 8,,pharmacy,,pharmacy,,,,,,,,2792343144,nodes,28.6357864,44.1748677
Catena,,pharmacy,,pharmacy,,,,,,,,3845741013,nodes,28.6365102,44.1704037
Dr. Stoicescu Iuliana,,dentist,,dentist,,,,,,,,10111319246,nodes,28.6359883,44.1669046
Minifarm,,pharmacy,,pharmacy,,,,,,,,8553185954,nodes,28.6801384,44.7260495
,,pharmacy,,pharmacy,,,,,,,,3800991416,nodes,28.6375094,44.1728315
,,,,optometrist,,,,,,,,3845741018,nodes,28.6233852,44.2115226
,,pharmacy,,pharmacy,,,,,,,,4734955023,nodes,25.8876102,47.5538025
Hyperici,,pharmacy,,pharmacy,,,,,,,,1912858646,nodes,25.8985337,47.5530008
Maternitatea,,hospital,,hospital,,,,,,,,369273807,nodes,25.8934784,47.5539174
Ecograf Lefter,,clinic,,clinic,,,,,,,Ecograf Lefter,4781324821,nodes,25.8930778,47.5545715
Delia,,pharmacy,,pharmacy,,,,,Gura Humorului,,Delia,4382963592,nodes,25.8908526,47.5542686
Minifarm,,pharmacy,,pharmacy,,,,,,,,8553093328,nodes,28.8750658,44.7583992
Top Farm,,pharmacy,,,,,,,,,,5138917441,nodes,25.7990756,46.3606158
,,dentist,,dentist,,,,,,,,4343831107,nodes,25.8047481,46.3584733
Ropharma,,pharmacy,,,,,,,,,,11165074703,nodes,25.8077256,46.6542241
Dona,,pharmacy,,,,,,,,,,4309206897,nodes,25.8037761,46.3625135
Medimfarm,,pharmacy,,pharmacy,,,,,Miercurea Ciuc,,,7529674999,nodes,25.7985726,46.3618977
"Sensiblue (M-Ciuc, Kaufland)",,pharmacy,,pharmacy,,,,,,,,7394648980,nodes,25.7973036,46.3663389
,,dentist,,,,,,,,,,5150146022,nodes,25.7987477,46.3654373
,,dentist,,dentist,,,,,,,,5424379710,nodes,23.8057695,46.5567033
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,5135710436,nodes,23.8074742,46.5571263
Time 2 Smile,,dentist,,,,,,,,,,5133680654,nodes,23.7987739,46.557753
Dentistiq,,dentist,,dentist,,,,,,,,5863201978,nodes,23.799989,46.558622
Remedium,,pharmacy,,,,,,,,,,6342810159,nodes,23.802812,46.5589883
Endocard,,clinic,,clinic,cardiology;internal,,,,,,,5863203524,nodes,23.7987461,46.5578051
Sananova,,,,centre,gynaecology;ophthalmology;urology;cardiology;neurology,,,,Miercurea Ciuc,,,5313301251,nodes,25.8060788,46.3596311
Cabinet de Stomatologie Dr. Ana Chirales,,dentist,,dentist,,,,,,,,3881853284,nodes,23.4754218,46.7354105
Cabinete Medici de Familie,,doctors,,doctor,,,,,,,,5124522223,nodes,23.9099225,47.0287496
Farmacia Dona,,pharmacy,,pharmacy,,,,,Gherla,"Bing, survey",Farmacia Dona,2717570462,nodes,23.90954,47.028168
Sandinia Farm,,pharmacy,,pharmacy,,,,,Gherla,,Sandinia Farm,4977160796,nodes,23.909469,47.0336315
Cabinet stomatologic,,dentist,,dentist,,,,,Cluj-Napoca,,,3657336226,nodes,23.5641094,46.76102
Borhanci Dental,,dentist,,dentist,dentist;implantology;dental_oral_maxillo_facial_surgery;endodontics;orthodontics;general_practice,,,,Cluj-Napoca,,,9734227962,nodes,23.623758,46.7559853
Dr. Corina Simon Bodea,,doctors,,doctor,general,,,,,,,6352323855,nodes,23.6177492,46.755657
Dr. Titianu Anisoara,,dentist,,dentist,,,,,,,,3638839152,nodes,23.619942,46.7560545
Cabinet Stomatologic Savu Natalia,,dentist,,dentist,dentist,,,,Cluj-Napoca,,,2820170737,nodes,23.6235092,46.7697405
MyDentist,,dentist,,dentist,dentist,,,,Cluj-Napoca,,,2820208755,nodes,23.6208274,46.76858
Novia Cosmetic Harmony Clinic,,clinic,,clinic,,,,,,,Novia Cosmetic Harmony Clinic,4581538690,nodes,23.6182582,46.7693737
Ortho Implant,,clinic,,clinic,,,,,Cluj-Napoca,,,9204646014,nodes,23.6307308,46.7681919
Magna,,pharmacy,,pharmacy,,,,,,,,9367293017,nodes,23.6300599,46.7689882
Punct sanitar Pata Rat,,doctors,,doctor,,,,,,survey,,3623080712,nodes,23.6843591,46.7741068
Catena,,pharmacy,,pharmacy,,,,,Cluj-Napoca,,,2511577167,nodes,23.625082,46.7668184
Zambet Fericit,,dentist,,dentist,,,,,,,,6358060273,nodes,23.6085821,46.7593576
Allofarm,,pharmacy,,pharmacy,,,,,,,,3772144394,nodes,23.6147863,46.7596435
,,dentist,,dentist,,,,,,,,8269971180,nodes,23.6098212,46.752181
Fleschin Dorina,,doctors,,doctor,,,,,,,,6742226041,nodes,28.6379117,44.1770897
Centrul Medical Cermed,,clinic,,clinic,general;psychiatry;dentistry;ophthalmology;gynaecology;cardiology;dermatology;radiology;biology;internal,,,,Constanta,"survey, Bing, local info",,8010209653,nodes,28.6378333,44.1796799
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,3801351137,nodes,28.619998,44.1766144
Implantodent Constanta,,dentist,,dentist,,,,,,,,10618572800,nodes,28.6412007,44.177561
Farmacia Minifarm,,pharmacy,,pharmacy,,,,,,,,3800991365,nodes,28.6368105,44.1733182
Remedium Farm,,pharmacy,,pharmacy,,,,,Cluj-Napoca,,Remedium Farm,6337573978,nodes,23.5979738,46.7483642
Farmacie,,pharmacy,,,,,,,,,,1833597793,nodes,23.8386934,46.7495569
Farmacie,,pharmacy,,pharmacy,,,,,,,,2535994856,nodes,23.7972076,46.860098
SmartKinetic Point,,,,physiotherapist,,,,,,,SmartKinetic Point,10873350532,nodes,23.6175537,46.7679833
Laser Vision Med,,,,optometrist,,,,,,,,6416239386,nodes,28.6468753,44.1763564
DentArt,,dentist,,dentist,,,,,,,,8263689239,nodes,23.6012827,46.7673779
EcoFarmacia,,pharmacy,,pharmacy,,,,,Cluj-Napoca,,,4362317194,nodes,23.6006306,46.7674125
Dr. Lazar Flavia,,dentist,,dentist,,,,,Cluj-Napoca,,,3623020489,nodes,23.6003506,46.7716972
Rodessa,,dentist,,dentist,,,,,Cluj-Napoca,,Rodessa,6710476797,nodes,23.5908191,46.7602785
Dr. Adrian Todor,,doctors,,doctor,orthopaedics,,,,,,,9513174911,nodes,23.5925771,46.75908
Clinica Artis 3,,clinic,,clinic,plastic_surgery,,,,,,,6710480588,nodes,23.5926513,46.7589267
Broni Implant,,dentist,,dentist,,,,,,,,6710371279,nodes,23.5957765,46.7517961
Novogyn,,clinic,,clinic,gynaecology,private,,,Cluj-Napoca,,,4683857642,nodes,23.5954562,46.7537773
Iulian Ciolan,,doctors,,doctor,psychiatry,,,,,,,6491799335,nodes,23.594453,46.7490229
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,4128238400,nodes,23.5765421,46.7548012
Ronda Medical,,clinic,,clinic,,,,,Cluj-Napoca,,,4128757493,nodes,23.5806823,46.7577809
Institutul roNEURO,,clinic,,clinic,neurology;cardiology;endocrinology;internal;psychology;psychiatry,,,,Cluj-Napoca,,,8286641455,nodes,23.5887782,46.7519694
Heliopharm,,pharmacy,,pharmacy,,,,,Constanta,,,4019669661,nodes,28.649714,44.179589
Antopharm,,pharmacy,,pharmacy,,,,,,,,4019669660,nodes,28.6502347,44.1786983
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,4072865106,nodes,28.6502925,44.1786686
Denta Smile,,dentist,,dentist,,,,,,,,6480883662,nodes,23.5966506,46.769177
Cabinet Medicina Dentara,,dentist,,dentist,,,,,,,,5153331949,nodes,23.5927557,46.7685024
Centrul Medical Sina,,clinic,,,,,,,,,,3623059345,nodes,23.7456427,46.7930485
ORL Dr. Anca Iliant,,doctors,,doctor,,,,,,,ORL Dr. Anca Iliant,4391461094,nodes,28.6447198,44.1828043
Help Net,,pharmacy,,pharmacy,,,,,,,,11188841848,nodes,28.6437433,44.1882574
Eurosantis,,pharmacy,,pharmacy,,,,,,,,11182868664,nodes,28.6425555,44.1878284
Minifarm,,pharmacy,,pharmacy,,,,,,,,11182868665,nodes,28.6426217,44.18778
Heliopharm,,pharmacy,,pharmacy,,,,,,,,9351968225,nodes,28.6447895,44.1860332
Aqua Clinic,,clinic,,clinic,,,,,Constanta,,,9351968226,nodes,28.6441208,44.1864728
Policlinica Gastromond,,clinic,,clinic,,private,,,,,,8354715930,nodes,28.6443657,44.1854754
